"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Southeast, Manitoba","2016S05004610","Job vacancies","Number","223","units","0","v1374464909","50.1","735","D","","","0"
"2020-01","Southeast, Manitoba","2016S05004610","Payroll employees","Number","223","units","0","v1374464910","50.2","39425","A","","","0"
"2020-01","Southeast, Manitoba","2016S05004610","Job vacancy rate","Percentage","242","units","0","v1374464911","50.3","1.8","C","","","1"
"2020-01","South Central and North Central, Manitoba","","Job vacancies","Number","223","units","0","v1374464912","51.1","940","C","","","0"
"2020-01","South Central and North Central, Manitoba","","Payroll employees","Number","223","units","0","v1374464913","51.2","51735","A","","","0"
"2020-01","South Central and North Central, Manitoba","","Job vacancy rate","Percentage","242","units","0","v1374464914","51.3","1.8","C","","","1"
"2020-01","Southwest, Manitoba","2016S05004630","Job vacancies","Number","223","units","0","v1374464915","52.1","1695","C","","","0"
"2020-01","Southwest, Manitoba","2016S05004630","Payroll employees","Number","223","units","0","v1374464916","52.2","48790","B","","","0"
"2020-01","Southwest, Manitoba","2016S05004630","Job vacancy rate","Percentage","242","units","0","v1374464917","52.3","3.4","C","","","1"
"2020-01","Winnipeg, Manitoba","2016S05004650","Job vacancies","Number","223","units","0","v1374464918","53.1","12010","B","","","0"
"2020-01","Winnipeg, Manitoba","2016S05004650","Payroll employees","Number","223","units","0","v1374464919","53.2","393950","A","","","0"
"2020-01","Winnipeg, Manitoba","2016S05004650","Job vacancy rate","Percentage","242","units","0","v1374464920","53.3","3.0","B","","","1"
"2020-01","Interlake, Manitoba","2016S05004660","Job vacancies","Number","223","units","0","v1374464921","54.1","830","C","","","0"
"2020-01","Interlake, Manitoba","2016S05004660","Payroll employees","Number","223","units","0","v1374464922","54.2","22590","A","","","0"
"2020-01","Interlake, Manitoba","2016S05004660","Job vacancy rate","Percentage","242","units","0","v1374464923","54.3","3.5","C","","","1"
"2020-01","Parklands and North, Manitoba","","Job vacancies","Number","223","units","0","v1374464924","55.1","1370","B","","","0"
"2020-01","Parklands and North, Manitoba","","Payroll employees","Number","223","units","0","v1374464925","55.2","33260","A","","","0"
"2020-01","Parklands and North, Manitoba","","Job vacancy rate","Percentage","242","units","0","v1374464926","55.3","4.0","B","","","1"
"2020-01","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1374464927","56.1","12665","A","","","0"
"2020-01","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1374464928","56.2","466160","A","","","0"
"2020-01","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1374464929","56.3","2.6","A","","","1"
"2020-01","Regina-Moose Mountain, Saskatchewan","2016S05004710","Job vacancies","Number","223","units","0","v1374464930","57.1","3625","B","","","0"
"2020-01","Regina-Moose Mountain, Saskatchewan","2016S05004710","Payroll employees","Number","223","units","0","v1374464931","57.2","153810","A","","","0"
"2020-01","Regina-Moose Mountain, Saskatchewan","2016S05004710","Job vacancy rate","Percentage","242","units","0","v1374464932","57.3","2.3","B","","","1"
"2020-01","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Job vacancies","Number","223","units","0","v1374464933","58.1","1150","D","","","0"
"2020-01","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Payroll employees","Number","223","units","0","v1374464934","58.2","34085","A","","","0"
"2020-01","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Job vacancy rate","Percentage","242","units","0","v1374464935","58.3","3.3","D","","","1"
"2020-01","Saskatoon-Biggar, Saskatchewan","2016S05004730","Job vacancies","Number","223","units","0","v1374464936","59.1","4760","B","","","0"
"2020-01","Saskatoon-Biggar, Saskatchewan","2016S05004730","Payroll employees","Number","223","units","0","v1374464937","59.2","174265","A","","","0"
"2020-01","Saskatoon-Biggar, Saskatchewan","2016S05004730","Job vacancy rate","Percentage","242","units","0","v1374464938","59.3","2.7","B","","","1"
"2020-01","Yorkton-Melville, Saskatchewan","2016S05004740","Job vacancies","Number","223","units","0","v1374464939","60.1","1025","D","","","0"
"2020-01","Yorkton-Melville, Saskatchewan","2016S05004740","Payroll employees","Number","223","units","0","v1374464940","60.2","27670","A","","","0"
"2020-01","Yorkton-Melville, Saskatchewan","2016S05004740","Job vacancy rate","Percentage","242","units","0","v1374464941","60.3","3.6","D","","","1"
"2020-01","Prince Albert and Northern, Saskatchewan","","Job vacancies","Number","223","units","0","v1374464942","61.1","2105","B","","","0"
"2020-01","Prince Albert and Northern, Saskatchewan","","Payroll employees","Number","223","units","0","v1374464943","61.2","76330","A","","","0"
"2020-01","Prince Albert and Northern, Saskatchewan","","Job vacancy rate","Percentage","242","units","0","v1374464944","61.3","2.7","B","","","1"
"2020-01","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1374464945","62.1","52670","A","","","0"
"2020-01","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1374464946","62.2","1960440","A","","","0"
"2020-01","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1374464947","62.3","2.6","A","","","1"
"2020-01","Lethbridge-Medicine Hat, Alberta","2016S05004810","Job vacancies","Number","223","units","0","v1374464948","63.1","2680","C","","","0"
"2020-01","Lethbridge-Medicine Hat, Alberta","2016S05004810","Payroll employees","Number","223","units","0","v1374464949","63.2","117200","A","","","0"
"2020-01","Lethbridge-Medicine Hat, Alberta","2016S05004810","Job vacancy rate","Percentage","242","units","0","v1374464950","63.3","2.2","C","","","1"
"2020-01","Camrose-Drumheller, Alberta","2016S05004820","Job vacancies","Number","223","units","0","v1374464951","64.1","2065","C","","","0"
"2020-01","Camrose-Drumheller, Alberta","2016S05004820","Payroll employees","Number","223","units","0","v1374464952","64.2","72025","B","","","0"
"2020-01","Camrose-Drumheller, Alberta","2016S05004820","Job vacancy rate","Percentage","242","units","0","v1374464953","64.3","2.8","C","","","1"
"2020-01","Calgary, Alberta","2016S05004830","Job vacancies","Number","223","units","0","v1374464954","65.1","19660","B","","","0"
"2020-01","Calgary, Alberta","2016S05004830","Payroll employees","Number","223","units","0","v1374464955","65.2","761515","A","","","0"
"2020-01","Calgary, Alberta","2016S05004830","Job vacancy rate","Percentage","242","units","0","v1374464956","65.3","2.5","B","","","1"
"2020-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancies","Number","223","units","0","v1374464957","66.1","7345","B","","","0"
"2020-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Payroll employees","Number","223","units","0","v1374464958","66.2","176955","B","","","0"
"2020-01","Banff-Jasper-Rocky Mountain House and Athabasca-Grande Prairie-Peace River, Alberta","","Job vacancy rate","Percentage","242","units","0","v1374464959","66.3","4.0","C","","","1"
"2020-01","Red Deer, Alberta","2016S05004850","Job vacancies","Number","223","units","0","v1374464960","67.1","1830","B","","","0"
"2020-01","Red Deer, Alberta","2016S05004850","Payroll employees","Number","223","units","0","v1374464961","67.2","85680","A","","","0"
"2020-01","Red Deer, Alberta","2016S05004850","Job vacancy rate","Percentage","242","units","0","v1374464962","67.3","2.1","B","","","1"
"2020-01","Edmonton, Alberta","2016S05004860","Job vacancies","Number","223","units","0","v1374464963","68.1","16620","B","","","0"
"2020-01","Edmonton, Alberta","2016S05004860","Payroll employees","Number","223","units","0","v1374464964","68.2","654400","A","","","0"
"2020-01","Edmonton, Alberta","2016S05004860","Job vacancy rate","Percentage","242","units","0","v1374464965","68.3","2.5","B","","","1"
"2020-01","Wood Buffalo-Cold Lake, Alberta","2016S05004880","Job vacancies","Number","223","units","0","v1374464966","69.1","2470","B","","","0"
"2020-01","Wood Buffalo-Cold Lake, Alberta","2016S05004880","Payroll employees","Number","223","units","0","v1374464967","69.2","92670","B","","","0"
"2020-01","Wood Buffalo-Cold Lake, Alberta","2016S05004880","Job vacancy rate","Percentage","242","units","0","v1374464968","69.3","2.6","C","","","1"
"2020-01","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1374464969","70.1","96945","A","","","0"
"2020-01","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1374464970","70.2","2253550","A","","","0"
"2020-01","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1374464971","70.3","4.1","A","","","1"
"2020-01","Vancouver Island and Coast, British Columbia","2016S05005910","Job vacancies","Number","223","units","0","v1374464972","71.1","11680","B","","","0"
"2020-01","Vancouver Island and Coast, British Columbia","2016S05005910","Payroll employees","Number","223","units","0","v1374464973","71.2","325675","A","","","0"
"2020-01","Vancouver Island and Coast, British Columbia","2016S05005910","Job vacancy rate","Percentage","242","units","0","v1374464974","71.3","3.5","B","","","1"
"2020-01","Lower Mainland-Southwest, British Columbia","2016S05005920","Job vacancies","Number","223","units","0","v1374464975","72.1","65765","A","","","0"
"2020-01","Lower Mainland-Southwest, British Columbia","2016S05005920","Payroll employees","Number","223","units","0","v1374464976","72.2","1471785","A","","","0"
"2020-01","Lower Mainland-Southwest, British Columbia","2016S05005920","Job vacancy rate","Percentage","242","units","0","v1374464977","72.3","4.3","A","","","1"
"2020-01","Thompson-Okanagan, British Columbia","2016S05005930","Job vacancies","Number","223","units","0","v1374464978","73.1","10870","B","","","0"
"2020-01","Thompson-Okanagan, British Columbia","2016S05005930","Payroll employees","Number","223","units","0","v1374464979","73.2","244720","A","","","0"
"2020-01","Thompson-Okanagan, British Columbia","2016S05005930","Job vacancy rate","Percentage","242","units","0","v1374464980","73.3","4.3","B","","","1"
"2020-01","Kootenay, British Columbia","2016S05005940","Job vacancies","Number","223","units","0","v1374464981","74.1","2460","B","","","0"
"2020-01","Kootenay, British Columbia","2016S05005940","Payroll employees","Number","223","units","0","v1374464982","74.2","60070","A","","","0"
"2020-01","Kootenay, British Columbia","2016S05005940","Job vacancy rate","Percentage","242","units","0","v1374464983","74.3","3.9","B","","","1"
"2020-01","Cariboo, British Columbia","2016S05005950","Job vacancies","Number","223","units","0","v1374464984","75.1","2505","B","","","0"
"2020-01","Cariboo, British Columbia","2016S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","73820","A","","","0"
"2020-01","Cariboo, British Columbia","2016S05005950","Job vacancy rate","Percentage","242","units","0","v1374464986","75.3","3.3","B","","","1"
"2020-01","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","2005","B","","","0"
"2020-01","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","40440","A","","","0"
"2020-01","North Coast and Nechako, British Columbia","","Job vacancy rate","Percentage","242","units","0","v1374464989","76.3","4.7","B","","","1"
"2020-01","Northeast, British Columbia","2016S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","1660","B","","","0"
"2020-01","Northeast, British Columbia","2016S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","37035","A","","","0"
"2020-01","Northeast, British Columbia","2016S05005980","Job vacancy rate","Percentage","242","units","0","v1374464992","77.3","4.3","B","","","1"
"2020-01","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","1040","C","","","0"
"2020-01","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","17625","A","","","0"
"2020-01","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1374464995","78.3","5.6","C","","","1"
"2020-01","Yukon","2016S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","1040","C","","","0"
"2020-01","Yukon","2016S05006010","Payroll employees","Number","223","units","0","v1374464997","79.2","17625","A","","","0"
"2020-01","Yukon","2016S05006010","Job vacancy rate","Percentage","242","units","0","v1374464998","79.3","5.6","C","","","1"
"2020-01","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1374464999","80.1","460","C","","","0"
"2020-01","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1374465000","80.2","20915","A","","","0"
"2020-01","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1374465001","80.3","2.2","C","","","1"
"2020-01","Northwest Territories","2016S05006110","Job vacancies","Number","223","units","0","v1374465002","81.1","460","C","","","0"
"2020-01","Northwest Territories","2016S05006110","Payroll employees","Number","223","units","0","v1374465003","81.2","20915","A","","","0"
"2020-01","Northwest Territories","2016S05006110","Job vacancy rate","Percentage","242","units","0","v1374465004","81.3","2.2","C","","","1"
"2020-01","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1374465005","82.1","440","B","","","0"
"2020-01","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1374465006","82.2","14120","A","","","0"
"2020-01","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1374465007","82.3","3.0","B","","","1"
"2020-01","Nunavut","2016S05006210","Job vacancies","Number","223","units","0","v1374465008","83.1","440","B","","","0"
"2020-01","Nunavut","2016S05006210","Payroll employees","Number","223","units","0","v1374465009","83.2","14120","A","","","0"
"2020-01","Nunavut","2016S05006210","Job vacancy rate","Percentage","242","units","0","v1374465010","83.3","3.0","B","","","1"
"2020-10","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1374464762","1.1","572835","A","","","0"
